source,target,path_len,path
DodigCrnkovic2024,DodigCrnkovic2024,1,"[""DodigCrnkovic2024""]"
Boutiche2023,Boutiche2023,1,"[""Boutiche2023""]"
Lavino2024,Lavino2024,1,"[""Lavino2024""]"
Alvarado2023,Alvarado2023,1,"[""Alvarado2023""]"
Ang2021,Ang2021,1,"[""Ang2021""]"
Eswaran2025,Eswaran2025,1,"[""Eswaran2025""]"
Gastaldi2024,Gastaldi2024,1,"[""Gastaldi2024""]"
Beckmann2023,Beckmann2023,1,"[""Beckmann2023""]"
Osman2024,Osman2024,1,"[""Osman2024""]"
Douven2023,Douven2023,1,"[""Douven2023""]"
Romero2025,Romero2025,1,"[""Romero2025""]"
Zanders2025,Zanders2025,1,"[""Zanders2025""]"
Lenz2022,Lenz2022,1,"[""Lenz2022""]"
Heisel2024,Heisel2024,1,"[""Heisel2024""]"
Bai2023,Bai2023,1,"[""Bai2023""]"
Desconocido2023,Desconocido2023,1,"[""Desconocido2023""]"
Mir2024,Mir2024,1,"[""Mir2024""]"
Yakin2025,Yakin2025,1,"[""Yakin2025""]"
Sevik2022,Sevik2022,1,"[""Sevik2022""]"
Loconte2025,Loconte2025,1,"[""Loconte2025""]"
Yazdi2024,Yazdi2024,1,"[""Yazdi2024""]"
Calderon2022,Calderon2022,1,"[""Calderon2022""]"
Papadopoulou2022,Papadopoulou2022,1,"[""Papadopoulou2022""]"
Bansal2024,Bansal2024,1,"[""Bansal2024""]"
Mehta2025,Mehta2025,1,"[""Mehta2025""]"
Scheller2022,Scheller2022,1,"[""Scheller2022""]"
Simpson2024,Simpson2024,1,"[""Simpson2024""]"
Fitzpatrick2025,Fitzpatrick2025,1,"[""Fitzpatrick2025""]"
Roth2025,Roth2025,1,"[""Roth2025""]"
Dervishaj2023,Dervishaj2023,1,"[""Dervishaj2023""]"
Bradshaw2022,Bradshaw2022,1,"[""Bradshaw2022""]"
Bers2025,Bers2025,1,"[""Bers2025""]"
Cerovac2023,Cerovac2023,1,"[""Cerovac2023""]"
Cugliana2024,Cugliana2024,1,"[""Cugliana2024""]"
Moya2023,Moya2023,1,"[""Moya2023""]"
Thomsen2022,Thomsen2022,1,"[""Thomsen2022""]"
Canbalolu2023,Canbalolu2023,1,"[""Canbalolu2023""]"
Papalambros2024,Papalambros2024,1,"[""Papalambros2024""]"
Christensen2020,Christensen2020,1,"[""Christensen2020""]"
Pengfei2025,Pengfei2025,1,"[""Pengfei2025""]"
Anwar2022,Anwar2022,1,"[""Anwar2022""]"
Giannini2024,Giannini2024,1,"[""Giannini2024""]"
Hava2021,Hava2021,1,"[""Hava2021""]"
GarcaMartnez2023,GarcaMartnez2023,1,"[""GarcaMartnez2023""]"
Berciano2024,Berciano2024,1,"[""Berciano2024""]"
Kane2024,Kane2024,1,"[""Kane2024""]"
Lim2024,Lim2024,1,"[""Lim2024""]"
SanchezAnguix2023,SanchezAnguix2023,1,"[""SanchezAnguix2023""]"
Keane2023,Keane2023,1,"[""Keane2023""]"
Yohannes2024,Yohannes2024,1,"[""Yohannes2024""]"
Fradkin2024,Fradkin2024,1,"[""Fradkin2024""]"
Qi2023,Qi2023,1,"[""Qi2023""]"
Matzko2024,Matzko2024,1,"[""Matzko2024""]"
Baladron2023,Baladron2023,1,"[""Baladron2023""]"
Li2020,Li2020,1,"[""Li2020""]"
Watarai2023,Watarai2023,1,"[""Watarai2023""]"
Hadjerrouit2022,Hadjerrouit2022,1,"[""Hadjerrouit2022""]"
Hocker2025,Hocker2025,1,"[""Hocker2025""]"
Kruse2023,Kruse2023,1,"[""Kruse2023""]"
Ambrozy2023,Ambrozy2023,1,"[""Ambrozy2023""]"
Bate2025,Bate2025,1,"[""Bate2025""]"
Gaki2023,Gaki2023,1,"[""Gaki2023""]"
Ren2024,Ren2024,1,"[""Ren2024""]"
Pecora2026,Pecora2026,1,"[""Pecora2026""]"
Agbo2021,Agbo2021,1,"[""Agbo2021""]"
Anthis2025,Anthis2025,1,"[""Anthis2025""]"
Jost2024,Jost2024,1,"[""Jost2024""]"
Waszek2023,Waszek2023,1,"[""Waszek2023""]"
Alves2023,Alves2023,1,"[""Alves2023""]"
Eckert2025,Eckert2025,1,"[""Eckert2025""]"
Broeker2023,Broeker2023,1,"[""Broeker2023""]"
Corni2024,Corni2024,1,"[""Corni2024""]"
Maheshwari2025,Maheshwari2025,1,"[""Maheshwari2025""]"
Bowden2024,Bowden2024,1,"[""Bowden2024""]"
Shofty2022,Shofty2022,1,"[""Shofty2022""]"
Vsquez2024,Vsquez2024,1,"[""Vsquez2024""]"
Farag2023,Farag2023,1,"[""Farag2023""]"
Sophocleous2024,Sophocleous2024,1,"[""Sophocleous2024""]"
Cox2024,Cox2024,1,"[""Cox2024""]"
RomeroRodrguez2023,RomeroRodrguez2023,1,"[""RomeroRodrguez2023""]"
lvarezHerrero2022,lvarezHerrero2022,1,"[""lvarezHerrero2022""]"
Palmiero2022,Palmiero2022,1,"[""Palmiero2022""]"
Owhadi2022,Owhadi2022,1,"[""Owhadi2022""]"
Hsieh2025,Hsieh2025,1,"[""Hsieh2025""]"
Elmer2023,Elmer2023,1,"[""Elmer2023""]"
Nourani2024,Nourani2024,1,"[""Nourani2024""]"
Sar2022,Sar2022,1,"[""Sar2022""]"
Caires2024,Caires2024,1,"[""Caires2024""]"
Silva2023,Silva2023,1,"[""Silva2023""]"
Margetts2023,Margetts2023,1,"[""Margetts2023""]"
Issa2023,Issa2023,1,"[""Issa2023""]"
Murti2022,Murti2022,1,"[""Murti2022""]"
Kopcha2020,Kopcha2020,1,"[""Kopcha2020""]"
Boulden2021,Boulden2021,1,"[""Boulden2021""]"
Sikstrm2023,Sikstrm2023,1,"[""Sikstrm2023""]"
Karpacheva2025,Karpacheva2025,1,"[""Karpacheva2025""]"
PinachoDavidson2024,PinachoDavidson2024,1,"[""PinachoDavidson2024""]"
Ahlawat2024,Ahlawat2024,1,"[""Ahlawat2024""]"
Mrch2023,Mrch2023,1,"[""Mrch2023""]"
Datta2025,Datta2025,1,"[""Datta2025""]"
VzquezParra2024,VzquezParra2024,1,"[""VzquezParra2024""]"
Smith2022,Smith2022,1,"[""Smith2022""]"
Gabaov2025,Gabaov2025,1,"[""Gabaov2025""]"
JacynaGolda2024,JacynaGolda2024,1,"[""JacynaGolda2024""]"
Anjum2025,Anjum2025,1,"[""Anjum2025""]"
Reyna2023,Reyna2023,1,"[""Reyna2023""]"
Herodotou2025,Herodotou2025,1,"[""Herodotou2025""]"
Xue2025,Xue2025,1,"[""Xue2025""]"
Kiwelekar2021,Kiwelekar2021,1,"[""Kiwelekar2021""]"
Triantafyllou2024,Triantafyllou2024,1,"[""Triantafyllou2024""]"
Rongrong2022,Rongrong2022,1,"[""Rongrong2022""]"
Sikstrm2024,Sikstrm2024,1,"[""Sikstrm2024""]"
Gravel2022,Gravel2022,1,"[""Gravel2022""]"
Tiwary2022,Tiwary2022,1,"[""Tiwary2022""]"
Shafik2024,Shafik2024,1,"[""Shafik2024""]"
OstrowskaWawryniuk2022,OstrowskaWawryniuk2022,1,"[""OstrowskaWawryniuk2022""]"
Perez2025,Perez2025,1,"[""Perez2025""]"
Burrows2023,Burrows2023,1,"[""Burrows2023""]"
Gervasi2023,Gervasi2023,1,"[""Gervasi2023""]"
Macchi2022,Macchi2022,1,"[""Macchi2022""]"
Sateeshchandra2025,Sateeshchandra2025,1,"[""Sateeshchandra2025""]"
Poulakis2021,Poulakis2021,1,"[""Poulakis2021""]"
Shoaib2022,Shoaib2022,1,"[""Shoaib2022""]"
He2023,He2023,1,"[""He2023""]"
Loia2023,Loia2023,1,"[""Loia2023""]"
McCloskey2023,McCloskey2023,1,"[""McCloskey2023""]"
AlZrigat2025,AlZrigat2025,1,"[""AlZrigat2025""]"
Berezsky2023,Berezsky2023,1,"[""Berezsky2023""]"
Derraz2024,Derraz2024,1,"[""Derraz2024""]"
Lloyd2020,Lloyd2020,1,"[""Lloyd2020""]"
Bodrunova2024,Bodrunova2024,1,"[""Bodrunova2024""]"
Lamba2022,Lamba2022,1,"[""Lamba2022""]"
Meinhardt2024,Meinhardt2024,1,"[""Meinhardt2024""]"
Wangenheim2023,Wangenheim2023,1,"[""Wangenheim2023""]"
Wangenheim2023,Wangenheim2024,2,"[""Wangenheim2023"", ""Wangenheim2024""]"
Bi2024,Bi2024,1,"[""Bi2024""]"
ZolghadrAsli2023,ZolghadrAsli2023,1,"[""ZolghadrAsli2023""]"
Tseng2022,Tseng2022,1,"[""Tseng2022""]"
Srakaya2020,Srakaya2020,1,"[""Srakaya2020""]"
Gerick2022,Gerick2022,1,"[""Gerick2022""]"
Neubauer2023,Neubauer2023,1,"[""Neubauer2023""]"
Noguchi2022,Noguchi2022,1,"[""Noguchi2022""]"
Vroom2022,Vroom2022,1,"[""Vroom2022""]"
Murthy2023,Murthy2023,1,"[""Murthy2023""]"
Xia2021,Xia2021,1,"[""Xia2021""]"
Gro2024,Gro2024,1,"[""Gro2024""]"
Mirams2023,Mirams2023,1,"[""Mirams2023""]"
Piccolo2024,Piccolo2024,1,"[""Piccolo2024""]"
Abdelshiheed2024,Abdelshiheed2024,1,"[""Abdelshiheed2024""]"
Kwon2021,Kwon2021,1,"[""Kwon2021""]"
Yang2023,Yang2023,1,"[""Yang2023""]"
Cho2022,Cho2022,1,"[""Cho2022""]"
Swiecki2024,Swiecki2024,1,"[""Swiecki2024""]"
P2025,P2025,1,"[""P2025""]"
Buteau2025,Buteau2025,1,"[""Buteau2025""]"
Ganapini2023,Ganapini2023,1,"[""Ganapini2023""]"
Plant2022,Plant2022,1,"[""Plant2022""]"
Neuhaus2024,Neuhaus2024,1,"[""Neuhaus2024""]"
Kavashev2025,Kavashev2025,1,"[""Kavashev2025""]"
Yang2022,Yang2022,1,"[""Yang2022""]"
Pietarinen2024,Pietarinen2024,1,"[""Pietarinen2024""]"
Lamb2020,Lamb2020,1,"[""Lamb2020""]"
Matthiessen2022,Matthiessen2022,1,"[""Matthiessen2022""]"
Danese2023,Danese2023,1,"[""Danese2023""]"
Colao2021,Colao2021,1,"[""Colao2021""]"
Taher2025,Taher2025,1,"[""Taher2025""]"
Silvennoinen2023,Silvennoinen2023,1,"[""Silvennoinen2023""]"
Rautela2024,Rautela2024,1,"[""Rautela2024""]"
Ehsan2020,Ehsan2020,1,"[""Ehsan2020""]"
akr2021,akr2021,1,"[""akr2021""]"
Willett2022,Willett2022,1,"[""Willett2022""]"
Latto2024,Latto2024,1,"[""Latto2024""]"
Bottino2023,Bottino2023,1,"[""Bottino2023""]"
Valdez2022,Valdez2022,1,"[""Valdez2022""]"
Silva2021,Silva2021,1,"[""Silva2021""]"
Soto2022,Soto2022,1,"[""Soto2022""]"
Chan2020,Chan2020,1,"[""Chan2020""]"
Bykyazgan2021,Bykyazgan2021,1,"[""Bykyazgan2021""]"
Krishna2025,Krishna2025,1,"[""Krishna2025""]"
Ganchrow2024,Ganchrow2024,1,"[""Ganchrow2024""]"
Muggleton2025,Muggleton2025,1,"[""Muggleton2025""]"
Koolman2025,Koolman2025,1,"[""Koolman2025""]"
Brosseau2023,Brosseau2023,1,"[""Brosseau2023""]"
Bevendorff2024,Bevendorff2024,1,"[""Bevendorff2024""]"
Bevendorff2024,Ayele2024,2,"[""Bevendorff2024"", ""Ayele2024""]"
Masys2024,Masys2024,1,"[""Masys2024""]"
Harrison2023,Harrison2023,1,"[""Harrison2023""]"
Mamaev2026,Mamaev2026,1,"[""Mamaev2026""]"
Leslie2023,Leslie2023,1,"[""Leslie2023""]"
Granato2022,Granato2022,1,"[""Granato2022""]"
Ferov2025,Ferov2025,1,"[""Ferov2025""]"
Maezono2023,Maezono2023,1,"[""Maezono2023""]"
Cabarle2024,Cabarle2024,1,"[""Cabarle2024""]"
Schreiner2021,Schreiner2021,1,"[""Schreiner2021""]"
Schreiner2021,Schreiner2026,2,"[""Schreiner2021"", ""Schreiner2026""]"
Lizzadri2024,Lizzadri2024,1,"[""Lizzadri2024""]"
Moreno2025,Moreno2025,1,"[""Moreno2025""]"
Self2022,Self2022,1,"[""Self2022""]"
Wehrheim2024,Wehrheim2024,1,"[""Wehrheim2024""]"
Macuglia2022,Macuglia2022,1,"[""Macuglia2022""]"
Parvizi2023,Parvizi2023,1,"[""Parvizi2023""]"
Ho2022,Ho2022,1,"[""Ho2022""]"
Wen2022,Wen2022,1,"[""Wen2022""]"
Zerpa2024,Zerpa2024,1,"[""Zerpa2024""]"
Hofman2021,Hofman2021,1,"[""Hofman2021""]"
Doo2026,Doo2026,1,"[""Doo2026""]"
Siegel2022,Siegel2022,1,"[""Siegel2022""]"
Milrad2023,Milrad2023,1,"[""Milrad2023""]"
Dolgopolovas2022,Dolgopolovas2022,1,"[""Dolgopolovas2022""]"
Schulz2021,Schulz2021,1,"[""Schulz2021""]"
Schulz2021,Schulz2022,2,"[""Schulz2021"", ""Schulz2022""]"
Kasibhatla2022,Kasibhatla2022,1,"[""Kasibhatla2022""]"
Bianchi2023,Bianchi2023,1,"[""Bianchi2023""]"
Asfani2024,Asfani2024,1,"[""Asfani2024""]"
Syaiful2022,Syaiful2022,1,"[""Syaiful2022""]"
Canning2025,Canning2025,1,"[""Canning2025""]"
Liu2023,Liu2023,1,"[""Liu2023""]"
Silva2025,Silva2025,1,"[""Silva2025""]"
Vieyra2021,Vieyra2021,1,"[""Vieyra2021""]"
Hawes2023,Hawes2023,1,"[""Hawes2023""]"
Khayut2023,Khayut2023,1,"[""Khayut2023""]"
Perakis2023,Perakis2023,1,"[""Perakis2023""]"
Dursun2026,Dursun2026,1,"[""Dursun2026""]"
Sullivan2023,Sullivan2023,1,"[""Sullivan2023""]"
Karlsen2024,Karlsen2024,1,"[""Karlsen2024""]"
Patel2022,Patel2022,1,"[""Patel2022""]"
Straton2022,Straton2022,1,"[""Straton2022""]"
Fontanella2024,Fontanella2024,1,"[""Fontanella2024""]"
Uzumcu2020,Uzumcu2020,1,"[""Uzumcu2020""]"
Ayele2024,Ayele2024,1,"[""Ayele2024""]"
Ayele2024,Bevendorff2024,2,"[""Ayele2024"", ""Bevendorff2024""]"
Rolfes2021,Rolfes2021,1,"[""Rolfes2021""]"
Miramini2023,Miramini2023,1,"[""Miramini2023""]"
Fabricatore2023,Fabricatore2023,1,"[""Fabricatore2023""]"
Suseelan2022,Suseelan2022,1,"[""Suseelan2022""]"
Arar2025,Arar2025,1,"[""Arar2025""]"
Cengiz2025,Cengiz2025,1,"[""Cengiz2025""]"
RiveraNovoa2025,RiveraNovoa2025,1,"[""RiveraNovoa2025""]"
Bordas2024,Bordas2024,1,"[""Bordas2024""]"
Bordas2024,Bordas2025,2,"[""Bordas2024"", ""Bordas2025""]"
Kalpokien2025,Kalpokien2025,1,"[""Kalpokien2025""]"
Bianchini2025,Bianchini2025,1,"[""Bianchini2025""]"
Banh2023,Banh2023,1,"[""Banh2023""]"
Banh2023,Carnahan2025,2,"[""Banh2023"", ""Carnahan2025""]"
Banh2023,Solanki2024,2,"[""Banh2023"", ""Solanki2024""]"
Banh2023,Kova2024,2,"[""Banh2023"", ""Kova2024""]"
DAlfonso2025,DAlfonso2025,1,"[""DAlfonso2025""]"
Rong2025,Rong2025,1,"[""Rong2025""]"
Tu2025,Tu2025,1,"[""Tu2025""]"
Oubibi2025,Oubibi2025,1,"[""Oubibi2025""]"
Sengar2024,Sengar2024,1,"[""Sengar2024""]"
Ding2025,Ding2025,1,"[""Ding2025""]"
Mynarczuk2025,Mynarczuk2025,1,"[""Mynarczuk2025""]"
Schmitt2024,Schmitt2024,1,"[""Schmitt2024""]"
Blease2024,Blease2024,1,"[""Blease2024""]"
Lorenz2024,Lorenz2024,1,"[""Lorenz2024""]"
Jabali2025,Jabali2025,1,"[""Jabali2025""]"
Santareno2025,Santareno2025,1,"[""Santareno2025""]"
Qureshi2025,Qureshi2025,1,"[""Qureshi2025""]"
Carnahan2025,Carnahan2025,1,"[""Carnahan2025""]"
Carnahan2025,Banh2023,2,"[""Carnahan2025"", ""Banh2023""]"
Carnahan2025,Solanki2024,2,"[""Carnahan2025"", ""Solanki2024""]"
Carnahan2025,Kova2024,2,"[""Carnahan2025"", ""Kova2024""]"
Ronge2025,Ronge2025,1,"[""Ronge2025""]"
Bhargava2025,Bhargava2025,1,"[""Bhargava2025""]"
Khater2025,Khater2025,1,"[""Khater2025""]"
Palmer2025,Palmer2025,1,"[""Palmer2025""]"
Miao2024,Miao2024,1,"[""Miao2024""]"
Bower2025,Bower2025,1,"[""Bower2025""]"
Mohamed2024,Mohamed2024,1,"[""Mohamed2024""]"
Mohamed2024,Daungsupawong2024,2,"[""Mohamed2024"", ""Daungsupawong2024""]"
Mohamed2024,Jo2024,3,"[""Mohamed2024"", ""Daungsupawong2024"", ""Jo2024""]"
Storey2025,Storey2025,1,"[""Storey2025""]"
Arcolin2025,Arcolin2025,1,"[""Arcolin2025""]"
Ille2024,Ille2024,1,"[""Ille2024""]"
Bell2023,Bell2023,1,"[""Bell2023""]"
Min2025,Min2025,1,"[""Min2025""]"
Redaelli2024,Redaelli2024,1,"[""Redaelli2024""]"
Umer2024,Umer2024,1,"[""Umer2024""]"
Suliman2024,Suliman2024,1,"[""Suliman2024""]"
Campbell2025,Campbell2025,1,"[""Campbell2025""]"
Tran2025,Tran2025,1,"[""Tran2025""]"
Ghanem2025,Ghanem2025,1,"[""Ghanem2025""]"
Sharma2025,Sharma2025,1,"[""Sharma2025""]"
Vitvitskaya2025,Vitvitskaya2025,1,"[""Vitvitskaya2025""]"
Okulu2025,Okulu2025,1,"[""Okulu2025""]"
Phelan2025,Phelan2025,1,"[""Phelan2025""]"
Solanki2024,Solanki2024,1,"[""Solanki2024""]"
Solanki2024,Banh2023,2,"[""Solanki2024"", ""Banh2023""]"
Solanki2024,Carnahan2025,2,"[""Solanki2024"", ""Carnahan2025""]"
Solanki2024,Kova2024,2,"[""Solanki2024"", ""Kova2024""]"
Hou2025,Hou2025,1,"[""Hou2025""]"
Nan2024,Nan2024,1,"[""Nan2024""]"
Ramnarain2024,Ramnarain2024,1,"[""Ramnarain2024""]"
Yi2025,Yi2025,1,"[""Yi2025""]"
Kizilay2025,Kizilay2025,1,"[""Kizilay2025""]"
Bhuyan2025,Bhuyan2025,1,"[""Bhuyan2025""]"
Kova2024,Kova2024,1,"[""Kova2024""]"
Kova2024,Banh2023,2,"[""Kova2024"", ""Banh2023""]"
Kova2024,Carnahan2025,2,"[""Kova2024"", ""Carnahan2025""]"
Kova2024,Solanki2024,2,"[""Kova2024"", ""Solanki2024""]"
Hirosawa2024,Hirosawa2024,1,"[""Hirosawa2024""]"
Heigl2025,Heigl2025,1,"[""Heigl2025""]"
Park2024,Park2024,1,"[""Park2024""]"
Mohamed2025,Mohamed2025,1,"[""Mohamed2025""]"
Coates2025,Coates2025,1,"[""Coates2025""]"
Rajas2025,Rajas2025,1,"[""Rajas2025""]"
Bordas2025,Bordas2025,1,"[""Bordas2025""]"
Bordas2025,Bordas2024,2,"[""Bordas2025"", ""Bordas2024""]"
Locke2024,Locke2024,1,"[""Locke2024""]"
Marzano2025,Marzano2025,1,"[""Marzano2025""]"
AriasPrez2025,AriasPrez2025,1,"[""AriasPrez2025""]"
Peters2025,Peters2025,1,"[""Peters2025""]"
Mao2023,Mao2023,1,"[""Mao2023""]"
Yoon2024,Yoon2024,1,"[""Yoon2024""]"
Xia2024,Xia2024,1,"[""Xia2024""]"
Hsu2023,Hsu2023,1,"[""Hsu2023""]"
Prasertphongkun2025,Prasertphongkun2025,1,"[""Prasertphongkun2025""]"
King2023,King2023,1,"[""King2023""]"
Bhatia2025,Bhatia2025,1,"[""Bhatia2025""]"
Siddharth2025,Siddharth2025,1,"[""Siddharth2025""]"
Wainaina2025,Wainaina2025,1,"[""Wainaina2025""]"
Gabidullin2025,Gabidullin2025,1,"[""Gabidullin2025""]"
Kumar2024,Kumar2024,1,"[""Kumar2024""]"
Rashidieranjbar2025,Rashidieranjbar2025,1,"[""Rashidieranjbar2025""]"
Nguyen2024,Nguyen2024,1,"[""Nguyen2024""]"
Barandiaran2025,Barandiaran2025,1,"[""Barandiaran2025""]"
Mallikarjuna2024,Mallikarjuna2024,1,"[""Mallikarjuna2024""]"
Phillips2025,Phillips2025,1,"[""Phillips2025""]"
Lederman2025,Lederman2025,1,"[""Lederman2025""]"
Lai2025,Lai2025,1,"[""Lai2025""]"
Irish2025,Irish2025,1,"[""Irish2025""]"
Alghamdi2025,Alghamdi2025,1,"[""Alghamdi2025""]"
Abbas2025,Abbas2025,1,"[""Abbas2025""]"
Abbas2025,Bottino2024,2,"[""Abbas2025"", ""Bottino2024""]"
Abbas2025,Nichelatti2025,2,"[""Abbas2025"", ""Nichelatti2025""]"
Abbas2025,Lee2025,2,"[""Abbas2025"", ""Lee2025""]"
Abbas2025,Wang2024,2,"[""Abbas2025"", ""Wang2024""]"
Abbas2025,Moghaddam2024,2,"[""Abbas2025"", ""Moghaddam2024""]"
Abbas2025,Robinson2025,2,"[""Abbas2025"", ""Robinson2025""]"
Huynh2025,Huynh2025,1,"[""Huynh2025""]"
Ong2025,Ong2025,1,"[""Ong2025""]"
Aljaafreh2025,Aljaafreh2025,1,"[""Aljaafreh2025""]"
Reason2025,Reason2025,1,"[""Reason2025""]"
Samala2024,Samala2024,1,"[""Samala2024""]"
Qu2024,Qu2024,1,"[""Qu2024""]"
Sahebi2025,Sahebi2025,1,"[""Sahebi2025""]"
Cervantes2024,Cervantes2024,1,"[""Cervantes2024""]"
Shata2025,Shata2025,1,"[""Shata2025""]"
Mungall2025,Mungall2025,1,"[""Mungall2025""]"
Eckardt2024,Eckardt2024,1,"[""Eckardt2024""]"
Bao2025,Bao2025,1,"[""Bao2025""]"
Katsamakas2024,Katsamakas2024,1,"[""Katsamakas2024""]"
Ferrara2024,Ferrara2024,1,"[""Ferrara2024""]"
Breugel2024,Breugel2024,1,"[""Breugel2024""]"
Lindbck2025,Lindbck2025,1,"[""Lindbck2025""]"
Shao2025,Shao2025,1,"[""Shao2025""]"
Martela2025,Martela2025,1,"[""Martela2025""]"
Cooper2024,Cooper2024,1,"[""Cooper2024""]"
Baig2025,Baig2025,1,"[""Baig2025""]"
Tiwari2025,Tiwari2025,1,"[""Tiwari2025""]"
Teichmann2023,Teichmann2023,1,"[""Teichmann2023""]"
Yuan2025,Yuan2025,1,"[""Yuan2025""]"
Kusiak2024,Kusiak2024,1,"[""Kusiak2024""]"
Taka2025,Taka2025,1,"[""Taka2025""]"
Kirpalani2025,Kirpalani2025,1,"[""Kirpalani2025""]"
CrdenasMontes2025,CrdenasMontes2025,1,"[""CrdenasMontes2025""]"
Pillay2026,Pillay2026,1,"[""Pillay2026""]"
Silva2026,Silva2026,1,"[""Silva2026""]"
Johnston2024,Johnston2024,1,"[""Johnston2024""]"
Fetzer2025,Fetzer2025,1,"[""Fetzer2025""]"
Primiano2025,Primiano2025,1,"[""Primiano2025""]"
Bella2024,Bella2024,1,"[""Bella2024""]"
Prajapati2024,Prajapati2024,1,"[""Prajapati2024""]"
Anupriya2024,Anupriya2024,1,"[""Anupriya2024""]"
Romero2024,Romero2024,1,"[""Romero2024""]"
Merzoug2025,Merzoug2025,1,"[""Merzoug2025""]"
Otto2025,Otto2025,1,"[""Otto2025""]"
Yoo2025,Yoo2025,1,"[""Yoo2025""]"
Omoush2025,Omoush2025,1,"[""Omoush2025""]"
Mingjie2025,Mingjie2025,1,"[""Mingjie2025""]"
FossoWamba2025,FossoWamba2025,1,"[""FossoWamba2025""]"
Bower2024,Bower2024,1,"[""Bower2024""]"
Dermata2025,Dermata2025,1,"[""Dermata2025""]"
Miao2025,Miao2025,1,"[""Miao2025""]"
Portelance2025,Portelance2025,1,"[""Portelance2025""]"
French2024,French2024,1,"[""French2024""]"
Frolov2025,Frolov2025,1,"[""Frolov2025""]"
Salifu2025,Salifu2025,1,"[""Salifu2025""]"
Crowe2024,Crowe2024,1,"[""Crowe2024""]"
Garofalo2024,Garofalo2024,1,"[""Garofalo2024""]"
Fung2025,Fung2025,1,"[""Fung2025""]"
Eldawlatly2024,Eldawlatly2024,1,"[""Eldawlatly2024""]"
Soliman2024,Soliman2024,1,"[""Soliman2024""]"
Moon2024,Moon2024,1,"[""Moon2024""]"
Bueie2025,Bueie2025,1,"[""Bueie2025""]"
Schweidtmann2024,Schweidtmann2024,1,"[""Schweidtmann2024""]"
Amoroso2025,Amoroso2025,1,"[""Amoroso2025""]"
Paz2025,Paz2025,1,"[""Paz2025""]"
CampoRuiz2025,CampoRuiz2025,1,"[""CampoRuiz2025""]"
Haberl2025,Haberl2025,1,"[""Haberl2025""]"
VzquezMadrigal2024,VzquezMadrigal2024,1,"[""VzquezMadrigal2024""]"
Jo2024,Jo2024,1,"[""Jo2024""]"
Jo2024,Daungsupawong2024,2,"[""Jo2024"", ""Daungsupawong2024""]"
Jo2024,Mohamed2024,3,"[""Jo2024"", ""Daungsupawong2024"", ""Mohamed2024""]"
Duong2025,Duong2025,1,"[""Duong2025""]"
Ellis2025,Ellis2025,1,"[""Ellis2025""]"
Youssef2025,Youssef2025,1,"[""Youssef2025""]"
Henadirage2024,Henadirage2024,1,"[""Henadirage2024""]"
Cantens2024,Cantens2024,1,"[""Cantens2024""]"
Galaz2025,Galaz2025,1,"[""Galaz2025""]"
Cui2024,Cui2024,1,"[""Cui2024""]"
Roda2025,Roda2025,1,"[""Roda2025""]"
G2024,G2024,1,"[""G2024""]"
Masalkhi2025,Masalkhi2025,1,"[""Masalkhi2025""]"
Yin2025,Yin2025,1,"[""Yin2025""]"
MartnezRoln2025,MartnezRoln2025,1,"[""MartnezRoln2025""]"
Daungsupawong2024,Daungsupawong2024,1,"[""Daungsupawong2024""]"
Daungsupawong2024,Mohamed2024,2,"[""Daungsupawong2024"", ""Mohamed2024""]"
Daungsupawong2024,Jo2024,2,"[""Daungsupawong2024"", ""Jo2024""]"
Taloni2025,Taloni2025,1,"[""Taloni2025""]"
Matthay2025,Matthay2025,1,"[""Matthay2025""]"
Magdy2026,Magdy2026,1,"[""Magdy2026""]"
Buckley2024,Buckley2024,1,"[""Buckley2024""]"
MoroVisconti2024,MoroVisconti2024,1,"[""MoroVisconti2024""]"
MorenoIbarra2024,MorenoIbarra2024,1,"[""MorenoIbarra2024""]"
Seth2024,Seth2024,1,"[""Seth2024""]"
Takahashi2024,Takahashi2024,1,"[""Takahashi2024""]"
Nadheer2025,Nadheer2025,1,"[""Nadheer2025""]"
Yang2024,Yang2024,1,"[""Yang2024""]"
McCormack2024,McCormack2024,1,"[""McCormack2024""]"
Paladugu2023,Paladugu2023,1,"[""Paladugu2023""]"
Dwivedi2025,Dwivedi2025,1,"[""Dwivedi2025""]"
Chakraborti2025,Chakraborti2025,1,"[""Chakraborti2025""]"
Reddy2025,Reddy2025,1,"[""Reddy2025""]"
Benala2025,Benala2025,1,"[""Benala2025""]"
Westphal2025,Westphal2025,1,"[""Westphal2025""]"
Marjerison2025,Marjerison2025,1,"[""Marjerison2025""]"
Richards2024,Richards2024,1,"[""Richards2024""]"
Verma2025,Verma2025,1,"[""Verma2025""]"
Beheshti2025,Beheshti2025,1,"[""Beheshti2025""]"
Mitra2025,Mitra2025,1,"[""Mitra2025""]"
Figliola2025,Figliola2025,1,"[""Figliola2025""]"
Bajpai2025,Bajpai2025,1,"[""Bajpai2025""]"
Kar2023,Kar2023,1,"[""Kar2023""]"
Boareto2025,Boareto2025,1,"[""Boareto2025""]"
Xavier2025,Xavier2025,1,"[""Xavier2025""]"
Andrade2025,Andrade2025,1,"[""Andrade2025""]"
Bottino2024,Bottino2024,1,"[""Bottino2024""]"
Bottino2024,Nichelatti2025,2,"[""Bottino2024"", ""Nichelatti2025""]"
